,Unnamed: 0,safety.L,safety.Q,lug_boot.L,lug_boot.Q,doors.L,doors.Q,doors.C,buying.L,buying.Q,buying.C,maint.L,maint.Q,maint.C,y
11,903,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,2
12,1031,-7.85046229341888e-17,-0.8164965809277259,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
13,183,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
14,299,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
15,1528,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
16,466,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
17,908,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,2
18,995,-7.85046229341888e-17,-0.8164965809277259,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
19,1331,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
20,456,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
21,1170,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
22,1282,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
23,1459,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
24,324,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,2
25,1092,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
26,510,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
27,948,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
28,1584,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,4
29,288,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,2
30,1365,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,2
31,347,-7.85046229341888e-17,-0.8164965809277259,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
32,1191,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
33,1401,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,2
34,971,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,2
35,628,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
36,1474,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
37,605,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
38,1325,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
39,1182,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
40,733,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
41,1111,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
42,1631,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,2
43,223,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
44,732,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
45,251,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
46,1567,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
47,1449,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,4
48,1513,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
49,1321,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
50,502,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
51,920,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
52,1195,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
53,519,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
54,449,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
55,393,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,2
56,998,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,2
57,660,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
58,363,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,2
59,846,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
60,1624,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
61,1411,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
62,1444,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
63,371,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
64,883,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
65,923,-7.85046229341888e-17,-0.8164965809277259,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
66,430,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
67,1012,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
68,955,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
69,1278,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
70,965,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
71,47,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
72,1463,-7.85046229341888e-17,-0.8164965809277259,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
73,943,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
74,708,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
75,12,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
76,947,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
77,1145,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
78,16,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
79,1430,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,2
80,978,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
81,949,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
82,643,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
83,1157,-7.85046229341888e-17,-0.8164965809277259,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
84,556,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
85,156,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
86,1701,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,4
87,757,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
88,281,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
89,1578,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,3
90,1209,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
91,1322,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,2
92,421,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
93,666,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
94,490,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
95,871,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
96,1420,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
97,1161,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,4
98,250,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
99,1387,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
100,567,0.707106781186547,0.40824829046386296,0.707106781186547,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,2
101,1315,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,1
102,1338,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,2
103,538,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,0.670820393249937,0.5,0.22360679774997896,1
104,1257,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,4
105,1072,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
106,1279,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
107,1142,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
108,1061,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,1
109,222,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,1
110,731,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
111,328,-0.707106781186548,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
112,1115,-7.85046229341888e-17,-0.8164965809277259,0.707106781186547,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,1
113,1608,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,4
114,1218,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
115,147,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,1
116,663,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.22360679774997896,-0.5,0.670820393249937,2
117,844,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
118,794,-7.85046229341888e-17,-0.8164965809277259,-0.707106781186548,0.40824829046386296,-0.22360679774997896,-0.5,0.670820393249937,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
119,1285,-0.707106781186548,0.40824829046386296,0.707106781186547,0.40824829046386296,0.670820393249937,0.5,0.22360679774997896,-0.22360679774997896,-0.5,0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
120,759,0.707106781186547,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.22360679774997896,-0.5,-0.670820393249937,-0.670820393249937,0.5,-0.22360679774997896,1
121,334,-0.707106781186548,0.40824829046386296,-0.707106781186548,0.40824829046386296,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,1
122,1320,0.707106781186547,0.40824829046386296,-7.85046229341888e-17,-0.8164965809277259,-0.670820393249937,0.5,-0.22360679774997896,-0.670820393249937,0.5,-0.22360679774997896,0.670820393249937,0.5,0.22360679774997896,2
